paper,propensity_score
DIME: AN INFORMATION-THEORETIC DIFFICULTY MEASURE FOR AI DATASETS,0.3178348948223849
Improved Detection of Adversarial Attacks via Penetration Distortion Maximization,0.3170187279531682
X-Forest: Approximate Random Projection Trees for Similarity Measurement,0.1272373320373387
Out-of-Distribution Image Detection Using the Normalized Compression Distance,0.26953731324384445
A Deep Recurrent Neural Network via Unfolding Reweighted l1-l1 Minimization,0.2871818198021794
Meta-Learning for Variational Inference,0.2069744399739754
All Simulations Are Not Equal: Simulation Reweighing for Imperfect Information Games,0.22282890775425904
GRASPEL: GRAPH SPECTRAL LEARNING AT SCALE,0.18158616323288143
Latent Variables on Spheres for Sampling and Inference,0.1976251548184859
Ladder Polynomial Neural Networks,0.2588983082241577
Universal Safeguarded Learned Convex Optimization with Guaranteed Convergence,0.2850424302140813
Knockoff-Inspired Feature Selection via Generative Models,0.1866114232067113
Diagnosing the Environment Bias in Vision-and-Language Navigation,0.2329328891548851
Entropy Minimization In Emergent Languages,0.33053997167174687
Improving SAT Solver Heuristics with Graph Networks and Reinforcement Learning,0.37318932012266337
Toward Understanding The Effect of Loss Function on The Performance of Knowledge Graph Embedding,0.254322802007185
Multi-Precision Policy Enforced Training (MuPPET) : A precision-switching strategy for quantised fixed-point training of CNNs,0.20389195136675542
R2D2: Reuse & Reduce via Dynamic Weight Diffusion for Training Efficient NLP Models,0.28766021352516413
Variational Autoencoders for Opponent Modeling in Multi-Agent Systems,0.21177838596746942
SELF-KNOWLEDGE DISTILLATION ADVERSARIAL ATTACK,0.1443530653882144
Continual Deep Learning by Functional Regularisation of Memorable Past,0.19850075053545768
Deep Multi-View Learning via Task-Optimal CCA,0.26336219890125945
Unsupervised Representation Learning by Predicting Random Distances,0.21203603925671374
Qgraph-bounded Q-learning: Stabilizing Model-Free Off-Policy Deep Reinforcement Learning,0.16261245075566416
Neural Maximum Common Subgraph Detection with Guided Subgraph Extraction,0.17685153675392096
Blockwise Self-Attention for Long Document Understanding,0.30900970561845553
GroSS Decomposition: Group-Size Series Decomposition for Whole Search-Space Training,0.2797569545435754
On unsupervised-supervised risk and one-class neural networks,0.21707384920205852
Shifted Randomized Singular Value Decomposition,0.13856964454335036
Encoding Musical Style with Transformer Autoencoders,0.3337786003999009
Adaptive Adversarial Imitation Learning,0.253964656144906
Adversarial Interpolation Training: A Simple Approach for Improving Model Robustness,0.1831895780897094
Do Image Classifiers Generalize Across Time?,0.20875554411794794
Manifold Learning and Alignment with Generative Adversarial Networks,0.24253115286627927
Count-guided Weakly Supervised Localization Based on Density Map,0.1856701616810178
Walking the Tightrope: An Investigation of the Convolutional Autoencoder Bottleneck,0.279756328848594
LEX-GAN: Layered Explainable Rumor Detector Based on Generative Adversarial Networks,0.22781358172718216
A New Multi-input Model with the Attention Mechanism for Text Classification,0.12410107792162228
Stochastic Prototype Embeddings,0.24408648163422023
GraphNVP: an Invertible Flow-based Model for Generating Molecular Graphs,0.23464270003724028
Contrastive Multiview Coding,0.4039846551777102
RGTI:Response generation via templates integration for End to End dialog,0.1447065804056315
Improving the Gating Mechanism of Recurrent Neural Networks,0.2811364022777923
Analyzing the Role of Model Uncertainty for Electronic Health Records,0.28209514852061496
Leveraging Entanglement Entropy for Deep Understanding of  Attention Matrix in Text Matching,0.11625605928341406
Superbloom: Bloom filter meets Transformer,0.22361657494403903
LEARNING TO IMPUTE: A GENERAL FRAMEWORK FOR SEMI-SUPERVISED LEARNING,0.25425115444682056
Reflection-based Word Attribute Transfer,0.237048835015665
ExpandNets: Linear Over-parameterization to Train Compact Convolutional Networks,0.2977492782310913
PopSGD: Decentralized Stochastic Gradient Descent in the Population Model,0.19005731452513766
Improved Mutual Information Estimation,0.2565406514275796
Confidence Scores Make Instance-dependent Label-noise Learning Possible,0.31970330027312427
Is Deep Reinforcement Learning Really Superhuman on Atari? Leveling the playing field,0.24257342954023953
A Bilingual Generative Transformer for Semantic Sentence Embedding,0.2978682025747442
TechKG: A Large-Scale Chinese Technology-Oriented Knowledge Graph,0.13701242269497257
Wasserstein Adversarial Regularization (WAR) on label noise,0.31454988247387616
Enhancing the Transformer with explicit relational encoding for math problem solving,0.34373427053545264
Constant Curvature Graph Convolutional Networks,0.324021865817874
Plan2Vec: Unsupervised Representation Learning by Latent Plans,0.1890524837554325
Generating Dialogue Responses From A Semantic Latent Space,0.20385606442670703
Learning Key Steps to Attack Deep Reinforcement Learning Agents,0.22448579077954298
"If MaxEnt RL is the Answer, What is the Question?",0.3541792286555455
Learning to Control Latent Representations for Few-Shot Learning of Named Entities,0.12654895740837868
Variational Hyper RNN for Sequence Modeling,0.4018228646316165
Weighted Empirical Risk Minimization: Transfer Learning based on Importance Sampling,0.20192943011386025
Provenance detection through learning transformation-resilient watermarking,0.346523982758249
Underwhelming Generalization Improvements From Controlling Feature Attribution,0.20195690553095885
Combining graph and sequence information to learn protein representations,0.16917156710125328
Sensible adversarial learning,0.21817843265402329
YaoGAN: Learning Worst-case Competitive Algorithms from Self-generated Inputs,0.31252457458100136
Learning to Remember from a Multi-Task Teacher,0.33450269988055226
Pretraining boosts out-of-domain robustness for pose estimation,0.16589368015621428
Self-Induced Curriculum Learning in Neural Machine Translation,0.21246319959647633
Adapt-to-Learn: Policy Transfer in Reinforcement Learning,0.261661446599061
The Surprising Behavior Of Graph Neural Networks,0.2863321612137823
On the Reflection of Sensitivity in the Generalization Error,0.2546770268863112
Bio-Inspired Hashing for Unsupervised Similarity Search,0.2952754996767412
Neural Program Synthesis By Self-Learning,0.22051062435594787
The Variational InfoMax AutoEncoder,0.1901581449907235
Neural Network Out-of-Distribution Detection for Regression Tasks,0.27776136314125244
Stein Self-Repulsive Dynamics: Benefits from Past Samples,0.24435607168237186
Mesh-Free Unsupervised Learning-Based PDE Solver of Forward and Inverse problems,0.2714315962659403
Gaussian Conditional Random Fields for Classification,0.23559389470821726
Visual Hide and Seek,0.3475410060464773
Supervised learning with incomplete data via sparse representations,0.32649112217786325
Transfer Active Learning For Graph Neural Networks,0.18290859323187122
Equivariant Entity-Relationship Networks,0.2772230767347303
Assessing Generalization in TD methods for Deep Reinforcement Learning,0.3345559891283755
Chordal-GCN: Exploiting sparsity in training large-scale graph convolutional networks,0.266065803992805
Certifying Distributional Robustness using Lipschitz Regularisation,0.28708545346035075
"Continuous Control with Contexts, Provably",0.21487492490677262
Using Hindsight to Anchor Past Knowledge in Continual Learning,0.4057423758220695
Solving single-objective tasks by preference multi-objective reinforcement learning,0.18701377846490258
Transfer Alignment Network for Double Blind Unsupervised Domain Adaptation,0.12425880768455719
Policy Optimization by Local Improvement through Search,0.20859820415808025
Statistical Verification of General Perturbations by Gaussian Smoothing,0.24628209588784228
Learning to Anneal and Prune Proximity Graphs for Similarity Search,0.35709365766311496
Unsupervised Learning of Graph Hierarchical Abstractions with Differentiable Coarsening and Optimal Transport,0.21492644680256617
Bayesian Variational Autoencoders for Unsupervised Out-of-Distribution Detection,0.2505654663152025
Robust Instruction-Following in a Situated Agent via Transfer-Learning from Text,0.3845988456754045
Fully Polynomial-Time Randomized Approximation Schemes for Global Optimization of High-Dimensional Folded Concave Penalized Generalized Linear Models,0.2443294535511198
MANIFOLD FORESTS: CLOSING THE GAP ON NEURAL NETWORKS,0.21654499415236877
Granger Causal Structure Reconstruction from Heterogeneous Multivariate Time Series,0.28397609668507257
Towards Disentangling Non-Robust and Robust Components in Performance Metric,0.20307979517643637
Risk Averse Value Expansion for Sample Efficient and Robust Policy Learning,0.18253660644308703
MANAS: Multi-Agent Neural Architecture Search,0.27707085695121925
Neural Architecture Search by Learning Action Space for Monte Carlo Tree Search,0.27903273102344206
A multi-task U-net for segmentation with lazy labels,0.25755945896576377
Deep automodulators,0.3802718694793175
Towards Certified Defense for Unrestricted Adversarial Attacks,0.22035009313187207
Best feature performance in codeswitched hate speech texts,0.1529349604625032
Evolutionary Reinforcement Learning for Sample-Efficient Multiagent Coordination,0.2953394797260317
Gaussian Process Meta-Representations Of Neural Networks,0.3475323395843382
Training Deep Neural Networks with Partially Adaptive Momentum,0.246501759853564
Scalable Deep Neural Networks via Low-Rank Matrix Factorization,0.1512364485884881
Antifragile and Robust Heteroscedastic Bayesian Optimisation,0.18166624200900647
Compressed Sensing with Deep Image Prior and Learned Regularization,0.3608221534332138
Unsupervised Hierarchical Graph Representation Learning with Variational Bayes,0.18611163583685955
Learning Algorithmic Solutions to Symbolic Planning Tasks with a Neural Computer,0.32476357591184385
Multi-Step Decentralized Domain Adaptation,0.3345336295023706
Robust saliency maps with distribution-preserving decoys,0.33100418191631975
Towards Interpreting Deep Neural Networks via Understanding Layer Behaviors,0.26114775096126835
Robust Graph Representation Learning via Neural Sparsification,0.20459304833135145
Good Semi-supervised VAE Requires Tighter Evidence Lower Bound,0.15934489604400992
EDUCE: Explaining model Decision through Unsupervised Concepts Extraction,0.3336895979986389
Projected Canonical Decomposition for Knowledge Base Completion,0.3334139620098101
Lossless Data Compression with Transformer,0.2819571715435343
Stochastically Controlled Compositional Gradient for the Composition problem,0.20093665160271967
Domain Adaptation via Low-Rank Basis Approximation,0.15977489675266338
SGD with Hardness Weighted Sampling for Distributionally Robust Deep Learning,0.2284915123772041
Fast Training of Sparse Graph Neural Networks on Dense Hardware,0.32706955034060137
CGT: Clustered Graph Transformer for Urban Spatio-temporal Prediction,0.19419529643167233
Regularizing Black-box Models for Improved Interpretability,0.30254747660223497
AlgoNet: $C^\infty$ Smooth Algorithmic Neural Networks,0.1963274167636175
AdvCodec: Towards A Unified Framework for Adversarial Text Generation,0.19211540555807413
Function Feature Learning of Neural Networks,0.17469556189623206
Unsupervised domain adaptation with imputation,0.2813847682236209
Path Space for Recurrent Neural Networks with ReLU Activations,0.23077725829626225
Fast Machine Learning with Byzantine Workers and Servers,0.2179751396754529
Topology-Aware Pooling via Graph Attention,0.2886515841151572
Stochastic Latent Actor-Critic: Deep Reinforcement Learning with a Latent Variable Model,0.3541792286555455
Localised Generative Flows,0.26453354063053697
Guided Adaptive Credit Assignment for Sample Efficient Policy Optimization,0.29775524632323214
Proactive Sequence Generator via Knowledge Acquisition,0.23772517564708526
Reinforcement Learning without Ground-Truth State,0.21240345918621872
Generalized Inner Loop Meta-Learning,0.3789590631786272
Channel Equilibrium Networks,0.1978199445173395
Limitations for Learning from Point Clouds,0.2729022913614973
Learning Underlying Physical Properties From Observations For Trajectory Prediction,0.2166570767680812
Provable Representation Learning for Imitation Learning via Bi-level Optimization,0.2642521276343294
Anchor & Transform: Learning Sparse Representations of Discrete Objects,0.2897446037323346
EgoMap: Projective mapping and structured egocentric memory for Deep RL,0.2525947752776237
On the Parameterization of Gaussian Mean Field Posteriors in Bayesian Neural Networks,0.15200440120154618
Deep unsupervised feature selection,0.2431188270254656
Efficient Bi-Directional Verification of ReLU Networks via Quadratic Programming,0.32325924547557044
AdaScale SGD: A Scale-Invariant Algorithm for Distributed Training,0.30746814326156297
Small-GAN: Speeding up GAN Training using Core-Sets,0.3869062093487741
AUGMENTED POLICY GRADIENT METHODS FOR EFFICIENT REINFORCEMENT LEARNING,0.10124667506147625
Neural Approximation of an Auto-Regressive Process through Confidence Guided Sampling,0.31757134764833755
Certifiably Robust Interpretation in Deep Learning,0.3151390052239492
Adversarial Training: embedding adversarial perturbations into the parameter space of a neural network to build a robust system,0.2711153030253164
Neural Linear Bandits: Overcoming Catastrophic Forgetting through Likelihood Matching,0.2436744100315954
Understanding the functional and structural differences across excitatory and inhibitory neurons,0.3690593879532224
Skew-Explore: Learn faster in continuous spaces with sparse rewards,0.24345173317436317
Self-Supervised Speech Recognition via Local Prior Matching,0.22778951057042693
Learning Reusable Options for Multi-Task Reinforcement Learning,0.23424016626701494
A Unified framework for randomized smoothing based certified defenses,0.18395618128985983
Closed loop deep Bayesian inversion:  Uncertainty driven acquisition for fast MRI,0.2351627961031547
Scalable Differentially Private Data Generation via Private  Aggregation  of  Teacher Ensembles,0.17748866985820105
Adaptive Generation of Unrestricted Adversarial Inputs,0.3030854767300154
Training Neural Networks for and by Interpolation,0.312242901224357
On the expected running time of nonconvex optimization with early stopping,0.1862661541185373
Interpreting video features: a comparison of 3D convolutional networks and convolutional LSTM networks,0.25923102096411865
Deep Multiple Instance Learning for Taxonomic Classification of Metagenomic read sets,0.23729096174955733
Learning with Long-term Remembering: Following the Lead of Mixed Stochastic Gradient,0.24011435690716984
Skew-Fit: State-Covering Self-Supervised Reinforcement Learning,0.3680199646033459
Gradient-based training of Gaussian Mixture Models in High-Dimensional Spaces,0.17419277821755605
Counterfactual Regularization for Model-Based Reinforcement Learning,0.23553915054752808
Three-Head Neural Network Architecture for AlphaZero Learning,0.206948419920216
GATO: Gates Are Not the Only Option,0.34081987844410705
Collaborative Inter-agent Knowledge Distillation for Reinforcement Learning,0.30425563687254314
THE EFFECT OF ADVERSARIAL TRAINING: A THEORETICAL CHARACTERIZATION,0.19093891146413144
Flexible and Efficient Long-Range Planning Through Curious Exploration,0.23320762556380634
Learning Latent Dynamics for Partially-Observed Chaotic Systems,0.2304854731133667
Make Lead Bias in Your Favor: A Simple and Effective Method for News Summarization,0.3076603579970725
High performance RNNs with spiking neurons,0.28569660391783985
Re-Examining Linear Embeddings for High-dimensional Bayesian Optimization,0.282572501214412
Salient Explanation for Fine-grained Classification,0.11597118562510046
Deep Coordination Graphs,0.27668829376154747
Adversarial Training Generalizes Data-dependent Spectral Norm Regularization,0.3507044172178493
TriMap: Large-scale Dimensionality Reduction Using Triplets,0.23964723296244764
Unsupervised Temperature Scaling: Robust Post-processing Calibration for Domain Shift,0.20917012783400138
Uncertainty-Aware Prediction for Graph Neural Networks,0.22489582149683318
Hydra: Preserving Ensemble Diversity for Model Distillation,0.30558456070803813
Finding Deep Local Optima Using Network Pruning,0.1805442489301792
Advantage Weighted Regression: Simple and Scalable Off-Policy Reinforcement Learning,0.3680199646033459
Generative Teaching Networks: Accelerating Neural Architecture Search by Learning  to Generate Synthetic Training Data,0.3740089720443782
Compression without Quantization,0.2591099020978226
CLAREL: classification via retrieval loss for zero-shot learning,0.29267170382507324
Generating Semantic Adversarial Examples with Differentiable Rendering,0.27481758414136276
Constant Time Graph Neural Networks,0.3052812060087139
SSE-PT: Sequential Recommendation Via Personalized Transformer,0.25810316233781905
Adaptive Learned Bloom Filter (Ada-BF): Efficient Utilization of the Classifier,0.2782668708385576
Global-Local Network for Learning Depth with Very Sparse Supervision,0.28456323977577497
Localized Generations with Deep Neural Networks for Multi-Scale Structured Datasets,0.2103560564388846
CrossNorm: On Normalization for Off-Policy Reinforcement Learning,0.35309067055220905
Diagonal Graph Convolutional Networks with Adaptive Neighborhood Aggregation,0.23780651812934922
Variance Reduced Local SGD with Lower Communication Complexity,0.2390142397333009
White Box Network: Obtaining a right composition ordering of functions,0.14481690171501055
Neural Embeddings for Nearest Neighbor Search Under Edit Distance,0.37078333834725735
Accelerating First-Order Optimization Algorithms,0.18250413362045795
A SIMPLE AND EFFECTIVE FRAMEWORK FOR PAIRWISE DEEP METRIC LEARNING,0.2955259737280724
Local Label Propagation for Large-Scale Semi-Supervised Learning,0.38562225968766617
Sparse Skill Coding: Learning Behavioral Hierarchies with Sparse Codes,0.2806899269394452
"JAX MD: End-to-End Differentiable, Hardware Accelerated, Molecular Dynamics in Pure Python",0.2869248351030394
ROS-HPL: Robotic Object Search with Hierarchical Policy Learning and Intrinsic-Extrinsic Modeling,0.15721009185269294
Fractional Graph Convolutional Networks (FGCN) for Semi-Supervised Learning,0.304221307212459
Graph Neural Networks For Multi-Image Matching,0.2809025267059238
Cost-Effective Testing of a Deep Learning Model through Input Reduction,0.21982196371893045
Decoupling Weight Regularization from Batch Size for Model Compression,0.30520041790685815
Star-Convexity in Non-Negative Matrix Factorization,0.3554310363967747
Learning Compact Reward for Image Captioning,0.25899428646809886
Learning Entailment-Based Sentence Embeddings from Natural Language Inference,0.26966431073142
Word embedding re-examined: is the symmetrical factorization optimal?,0.23580707316728158
Structured consistency loss for semi-supervised semantic segmentation,0.13637005397617055
Attention on Abstract Visual Reasoning,0.16640534920682973
Exploiting Excessive Invariance caused by Norm-Bounded Adversarial Robustness,0.39642293107654386
WikiMatrix: Mining 135M Parallel Sentences in 1620 Language Pairs from Wikipedia,0.2819237187960124
ProtoAttend: Attention-Based Prototypical Learning,0.3010979444956176
Discourse-Based Evaluation of Language Understanding,0.277539336485664
Automatically Learning Feature Crossing from Model Interpretation for Tabular Data,0.20493195542393877
Semi-Supervised Boosting via Self Labelling,0.11545825832503451
Depth creates no more spurious local minima in linear networks,0.22768671825231884
Consistent Meta-Reinforcement Learning via Model Identification and Experience Relabeling,0.19796340379618466
Accelerating Monte Carlo Bayesian Inference via Approximating Predictive Uncertainty over the Simplex,0.23728446176253565
Trajectory growth through random deep ReLU networks,0.293255110022139
Ellipsoidal Trust Region Methods for Neural Network Training,0.33917792388913887
Defensive Tensorization: Randomized Tensor Parametrization for Robust Neural Networks,0.36568648227167183
The Dual Information Bottleneck,0.2998734597529209
ADAPTIVE GENERATION OF PROGRAMMING PUZZLES,0.3181678608937331
Feature-map-level Online Adversarial Knowledge Distillation,0.22226055197745856
Graph convolutional networks for learning with few clean and many noisy labels,0.4440183547790103
Visual Interpretability Alone Helps Adversarial Robustness,0.20775121713108724
Linguistic Embeddings as a Common-Sense Knowledge Repository: Challenges and Opportunities,0.1524482355675614
Starfire: Regularization-Free Adversarially-Robust Structured Sparse Training,0.2087880820537159
Pixel Co-Occurence Based Loss Metrics for Super Resolution Texture Recovery,0.19276640786673227
Cross-Iteration Batch Normalization,0.4007511669545029
Exploration via Flow-Based Intrinsic Rewards,0.2555512355608203
Embodied Multimodal Multitask Learning,0.312945112697807
Towards Principled Objectives for Contrastive Disentanglement,0.25210594169789924
Hebbian Graph Embeddings,0.12867810834509408
Probabilistic modeling the hidden layers of deep neural networks,0.35069512863877006
Empirical confidence estimates for classification by deep neural networks,0.27525611624977714
TED: A Pretrained Unsupervised Summarization Model with Theme Modeling and Denoising,0.40517780010758764
Biologically Plausible Neural Networks via Evolutionary Dynamics and Dopaminergic Plasticity,0.16999993335388053
Meta-Learning Initializations for Image Segmentation,0.20000170767873615
Sequence-level Intrinsic Exploration Model for Partially Observable Domains,0.38305281610977115
EINS: Long Short-Term Memory with Extrapolated Input Network Simplification,0.10878735562487252
Connectivity-constrained interactive annotations for panoptic segmentation,0.16727070118977008
Towards Effective 2-bit Quantization: Pareto-optimal Bit Allocation for Deep CNNs Compression,0.3281681522981844
Representing Unordered Data Using Multiset Automata and Complex Numbers,0.34812429229457104
Domain-invariant Learning using Adaptive Filter Decomposition,0.2022794931095779
Gradient-free Neural Network Training by Multi-convex Alternating Optimization,0.19207557095559355
GDP: Generalized Device Placement for Dataflow Graphs,0.3764543559500924
Learning relevant features for statistical inference,0.19526232696692475
Accelerating Reinforcement Learning Through GPU Atari Emulation,0.2812043554980143
Discrete InfoMax Codes for Meta-Learning,0.23221686926904297
Efficient Saliency Maps for Explainable AI,0.3071732733546476
Monte Carlo Deep Neural Network Arithmetic,0.25851137017961984
Language-independent Cross-lingual Contextual Representations,0.15513281835385978
Deep Nonlinear Stochastic Optimal Control for Systems with Multiplicative Uncertainties,0.21004799129773424
Causal Induction from Visual Observations for Goal Directed Tasks,0.40753915823041587
Towards Understanding the Spectral Bias of Deep Learning,0.3063230870347806
Reweighted Proximal Pruning for Large-Scale Language Representation,0.3277550033131514
Distilled embedding: non-linear embedding factorization using knowledge distillation,0.18310292144478024
Switched linear projections and inactive state sensitivity for deep neural network interpretability,0.1772005887228672
SpectroBank: A filter-bank convolutional layer for CNN-based audio applications,0.18868364120436068
Stochastic Latent Residual Video Prediction,0.23487903216770206
Large-scale Pretraining for Neural Machine Translation with Tens of Billions of Sentence Pairs,0.31302952376772447
Random Matrix Theory Proves that Deep Learning Representations of GAN-data Behave as Gaussian Mixtures,0.22695165985679133
The advantage of using Student's t-priors in variational autoencoders,0.11980884727036803
Neural Communication Systems with Bandwidth-limited Channel,0.3898851853717055
Unified Probabilistic Deep Continual Learning through Generative Replay and Open Set Recognition,0.33041638309058236
Optimizing Loss Landscape Connectivity via Neuron Alignment,0.233384570353591
Adaptive Online Planning for Continual Lifelong Learning,0.30250887396051257
Adversarially Robust Generalization Just Requires More Unlabeled Data,0.2033426547982574
Filling the Soap Bubbles: Efficient Black-Box Adversarial Certification with Non-Gaussian Smoothing,0.12475161523620791
Zeno++: Robust Fully Asynchronous SGD,0.26981831013255386
LARGE SCALE REPRESENTATION LEARNING FROM TRIPLET COMPARISONS,0.301953879051621
A Mean-Field Theory for Kernel Alignment with Random Features in Generative Adverserial Networks,0.2470371867684207
Homogeneous Linear Inequality Constraints for Neural Network Activations,0.24474543063615767
Distributed Online Optimization with Long-Term Constraints,0.28781873222945514
Semi-supervised Pose Estimation with Geometric Latent Representations,0.17560467334810867
Parallel Scheduled Sampling,0.36308652613779613
ADAPTING PRETRAINED LANGUAGE MODELS FOR LONG DOCUMENT CLASSIFICATION,0.26497421706908325
Composable Semi-parametric Modelling for Long-range Motion Generation,0.36031965265787
Finding Mixed Strategy Nash Equilibrium for Continuous Games through Deep Learning,0.22464835094821517
Online Learned Continual Compression with Stacked Quantization Modules,0.3032970946576646
Yet another but more efficient black-box adversarial attack: tiling and evolution strategies,0.20676702477817543
AlignNet: Self-supervised Alignment Module,0.25575294966413115
A Simple Recurrent Unit with Reduced Tensor Product Representations,0.24814002469991364
A Hierarchy of Graph Neural Networks Based on Learnable Local Features,0.35515166495093464
Discriminability Distillation in Group Representation Learning,0.21953696670775633
Blurring Structure and Learning to Optimize and Adapt Receptive Fields,0.36031965265787
Conditional Flow Variational Autoencoders for Structured Sequence Prediction,0.26300304262106733
LAVAE: Disentangling Location and Appearance,0.20522749191236242
BETANAS: Balanced Training and selective drop for Neural Architecture Search,0.20098280638285004
Unifying Graph Convolutional Neural Networks and Label Propagation,0.3325345233311281
Defective Convolutional Layers Learn Robust CNNs,0.21220067632041076
Unsupervised Progressive Learning and the STAM Architecture,0.4070705300134309
Asymptotic learning curves of kernel methods: empirical data v.s. Teacher-Student paradigm,0.26877624601417566
Sticking to the Facts: Confident Decoding for Faithful Data-to-Text Generation,0.3247845558991202
Evidence-Aware Entropy Decomposition For  Active Deep Learning,0.1831825194542389
Meta-Learning by Hallucinating Useful Examples,0.33436001389260844
PDP: A General Neural Framework for Learning SAT Solvers,0.2564677051648626
Consistency-Based Semi-Supervised Active Learning: Towards Minimizing Labeling Budget,0.38542963571214484
TabNet: Attentive Interpretable Tabular Learning,0.3010979444956176
Adapting Behaviour for Learning Progress,0.38723910481035667
Improving Differentially Private Models with Active Learning,0.2808352607250431
Style-based Encoder Pre-training for Multi-modal Image Synthesis,0.18987893476227238
GRAPH ANALYSIS AND GRAPH POOLING IN THE SPATIAL DOMAIN,0.2322952181520025
Cover Filtration and Stable Paths in the Mapper,0.2841523973422666
Rigging the Lottery: Making All Tickets Winners,0.2791154631783264
Disentangled GANs for Controllable Generation of High-Resolution Images,0.24399304259794852
UNIVERSAL MODAL EMBEDDING OF DYNAMICS IN VIDEOS AND ITS APPLICATIONS,0.19345820183926793
First-Order Preconditioning via Hypergradient Descent,0.2216980956364822
Zero-shot task adaptation by homoiconic meta-mapping,0.299111937023655
MLModelScope: A Distributed Platform for ML Model Evaluation and Benchmarking at Scale,0.29006405980471905
Efficient Multivariate Bandit Algorithm with Path Planning,0.162538345739362
Statistical Adaptive Stochastic Optimization,0.25875696393014574
The Benefits of Over-parameterization at Initialization in Deep ReLU Networks,0.3179841327864429
Multichannel Generative Language Models,0.16703238781623686
Set Functions for Time Series,0.36418117075545814
HIPPOCAMPAL NEURONAL REPRESENTATIONS IN CONTINUAL LEARNING,0.2675053343628025
Augmenting Transformers with KNN-Based Composite Memory,0.4111271909993456
Winning Privately: The Differentially Private Lottery Ticket Mechanism,0.1594037835640965
BAIL: Best-Action Imitation Learning for Batch Deep Reinforcement Learning,0.23620320060592054
Entropy Penalty: Towards Generalization Beyond the IID Assumption,0.3178348948223849
A Causal View on Robustness  of Neural Networks,0.36133035067358826
Improved Image Augmentation for Convolutional Neural Networks by Copyout and CopyPairing,0.18068607363967176
Model-free Learning Control of Nonlinear Stochastic Systems with Stability Guarantee,0.23392194957497994
A Theoretical Analysis of  Deep Q-Learning,0.2782682380392088
On the Pareto Efficiency of Quantized CNN,0.26204284253383703
Robust Reinforcement Learning via Adversarial Training with  Langevin Dynamics,0.179541713983086
Robust Reinforcement Learning with Wasserstein Constraint,0.2249590481711032
Representation Learning for Remote Sensing: An Unsupervised Sensor Fusion Approach,0.2536135693841274
Learning to Combat Compounding-Error in Model-Based Reinforcement Learning,0.2880542953796757
Recurrent Neural Networks are Universal Filters,0.22741477022205647
Soft Token Matching for Interpretable Low-Resource Classification,0.21359540442735947
A Mention-Pair Model of Annotation with Nonparametric User Communities,0.2123819885221182
Towards Finding Longer Proofs,0.26074814664452317
iWGAN: an Autoencoder WGAN for Inference,0.18903261230327392
Teacher-Student Compression with Generative Adversarial Networks,0.20451397076285607
Benchmarking Model-Based Reinforcement Learning,0.4634615131942453
Gradient Perturbation is Underrated for Differentially Private Convex Optimization,0.2858382068825839
BasisVAE: Orthogonal Latent Space for Deep Disentangled Representation,0.14705195939933974
How many weights are enough : can tensor factorization learn efficient policies ?,0.20330767212819226
AHash: A Load-Balanced One Permutation Hash,0.18085295800677129
Representation Quality Explain Adversarial Attacks,0.12097905482578933
Explaining A Black-box By Using A Deep Variational Information Bottleneck Approach,0.33693158371926923
Neural networks are a priori biased towards Boolean functions with low entropy,0.29560346055139364
Learning Structured Communication for Multi-agent Reinforcement Learning,0.29139953023066556
Lipschitz Lifelong Reinforcement Learning,0.36097055295219976
Graph Neural Networks for Reasoning 2-Quantified Boolean Formulas,0.33288173258011966
Semi-Supervised Few-Shot Learning with a Controlled Degree of Task-Adaptive Conditioning,0.21223259494764404
Deep Lifetime Clustering,0.249282683104876
PassNet: Learning pass probability surfaces from single-location labels. An architecture for visually-interpretable soccer analytics,0.30161203737869086
Few-Shot One-Class Classification via Meta-Learning,0.22345192853011644
Simple is Better: Training an End-to-end Contract Bridge Bidding Agent without Human Knowledge,0.24429776044674176
Rethinking deep active learning: Using unlabeled data at model training,0.22410208909753554
Why Convolutional Networks Learn Oriented Bandpass Filters: A Hypothesis,0.23966755978835183
Deep Expectation-Maximization in Hidden Markov Models via Simultaneous Perturbation Stochastic Approximation,0.19952115846584684
Learning to Contextually Aggregate Multi-Source Supervision for Sequence Labeling,0.2788388266872231
Disentangled Cumulants Help Successor Representations Transfer to New Tasks,0.23661318624427785
Adversarial training with perturbation generator networks,0.18274436942766106
Batch Normalization has Multiple Benefits: An Empirical Study on Residual Networks,0.24124417202900483
A TWO-STAGE FRAMEWORK FOR MATHEMATICAL EXPRESSION RECOGNITION,0.15688133004773966
The Sooner The Better: Investigating Structure of Early Winning Lottery Tickets,0.19345820183926793
How Well Do WGANs Estimate the Wasserstein Metric?,0.16841721062126147
A Group-Theoretic Framework for Knowledge Graph Embedding,0.23081220245411607
Accelerated Information Gradient flow,0.20055321765374798
Time2Vec: Learning a Vector Representation of Time,0.25209019746968014
MGP-AttTCN: An Interpretable Machine Learning Model for the Prediction of Sepsis,0.21594971114880018
NESTED LEARNING FOR MULTI-GRANULAR TASKS,0.278775843324912
Attack-Resistant Federated Learning with Residual-based Reweighting,0.3137507860232938
Efficient generation of structured objects with Constrained Adversarial Networks,0.20307244615108305
Subgraph Attention for Node Classification and Hierarchical Graph Pooling,0.1470478574676798
Learning from Partially-Observed Multimodal Data with Variational Autoencoders,0.2927888898152491
A Simple Approach to the Noisy Label Problem Through the Gambler's Loss,0.17596806641752585
Contextual Temperature for Language Modeling,0.20439449188106204
